date,home_team,away_team,home_score,away_score,tournament,city,country
2023-06-16,Greece,Republic of Ireland,2,1,UEFA Euro qualification,Athens,Greece
2023-06-16,Malta,England,0,4,UEFA Euro qualification,Ta' Qali,Malta
2023-06-16,North Macedonia,Ukraine,2,3,UEFA Euro qualification,Skopje,North Macedonia
2023-06-16,Wales,Armenia,2,4,UEFA Euro qualification,Cardiff,Wales
2023-06-16,Latvia,Turkey,2,3,UEFA Euro qualification,Riga,Latvia
2023-06-16,Finland,Slovenia,2,0,UEFA Euro qualification,Helsinki,Finland
2023-06-16,Denmark,Northern Ireland,1,0,UEFA Euro qualification,Copenhagen,Denmark
2023-06-16,San Marino,Kazakhstan,0,3,UEFA Euro qualification,Parma,Italy
2023-06-16,Andorra,Switzerland,1,2,UEFA Euro qualification,Andorra la Vella,Andorra
2023-06-16,Belarus,Israel,1,2,UEFA Euro qualification,Budapest,Hungary
2023-06-16,Kosovo,Romania,0,0,UEFA Euro qualification,Pristina,Kosovo
2023-06-16,Kyrgyzstan,Iran,1,5,CAFA Nations Cup,Bishkek,Kyrgyzstan
2023-06-17,Guyana,Grenada,1,1,Gold Cup qualification,Fort Lauderdale,United States
2023-06-17,Suriname,Puerto Rico,0,0,Gold Cup qualification,Fort Lauderdale,United States
2023-06-17,French Guiana,Sint Maarten,4,1,Gold Cup qualification,Fort Lauderdale,United States
2023-06-17,Brazil,Guinea,4,1,Friendly,Barcelona,Spain
2023-06-17,Ecuador,Bolivia,1,0,Friendly,Harrison,United States
2023-06-17,Norway,Scotland,1,2,UEFA Euro qualification,Oslo,Norway
2023-06-17,Cyprus,Georgia,1,2,UEFA Euro qualification,Larnaca,Cyprus
2023-06-17,Faroe Islands,Czech Republic,0,3,UEFA Euro qualification,Tórshavn,Faroe Islands
2023-06-17,Albania,Moldova,2,0,UEFA Euro qualification,Tirana,Albania
2023-06-17,Azerbaijan,Estonia,1,1,UEFA Euro qualification,Baku,Azerbaijan
2023-06-17,Belgium,Austria,1,1,UEFA Euro qualification,Brussels,Belgium
2023-06-17,Lithuania,Bulgaria,1,1,UEFA Euro qualification,Kaunas,Lithuania
2023-06-17,Montenegro,Hungary,0,0,UEFA Euro qualification,Podgorica,Montenegro
2023-06-17,Luxembourg,Liechtenstein,2,0,UEFA Euro qualification,Luxembourg,Luxembourg
2023-06-17,Iceland,Slovakia,1,2,UEFA Euro qualification,Reykjavík,Iceland
2023-06-17,Portugal,Bosnia and Herzegovina,3,0,UEFA Euro qualification,Lisbon,Portugal
2023-06-17,Ticino,Raetia,1,8,CONIFA World Football Cup qualification,Tenero-Contra,Switzerland
2023-06-17,Turkmenistan,Oman,0,2,CAFA Nations Cup,Tashkent,Uzbekistan
2023-06-17,Uzbekistan,Tajikistan,5,1,CAFA Nations Cup,Tashkent,Uzbekistan
2023-06-17,Djibouti,Pakistan,3,1,Mauritius Four Nations Cup,Saint Pierre,Mauritius
2023-06-17,Central African Republic,Angola,1,2,African Cup of Nations qualification,Douala,Cameroon
2023-06-17,Zambia,Ivory Coast,3,0,African Cup of Nations qualification,Ndola,Zambia
2023-06-17,Lesotho,Comoros,0,1,African Cup of Nations qualification,Johannesburg,South Africa
2023-06-17,Equatorial Guinea,Tunisia,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea
2023-06-17,Botswana,Libya,1,0,African Cup of Nations qualification,Francistown,Botswana
2023-06-17,South Africa,Morocco,2,1,African Cup of Nations qualification,Johannesburg,South Africa
2023-06-17,Benin,Senegal,1,1,African Cup of Nations qualification,Cotonou,Benin
2023-06-18,Panama,Mexico,0,1,CONCACAF Nations League,Las Vegas,United States
2023-06-18,United States,Canada,2,0,CONCACAF Nations League,Las Vegas,United States
2023-06-18,Egypt,South Sudan,3,0,Friendly,Cairo,Egypt
2023-06-18,Guatemala,Venezuela,0,1,Friendly,East Hartford,United States
2023-06-18,Paraguay,Nicaragua,2,0,Friendly,Asunción,Paraguay
2023-06-18,Singapore,Solomon Islands,1,1,Friendly,Kallang,Singapore
2023-06-18,Netherlands,Italy,2,3,UEFA Nations League,Enschede,Netherlands
2023-06-18,Croatia,Spain,0,0,UEFA Nations League,Rotterdam,Netherlands
2023-06-18,Mauritius,Kenya,1,0,Mauritius Four Nations Cup,Saint Pierre,Mauritius
2023-06-18,Sierra Leone,Nigeria,2,3,African Cup of Nations qualification,Monrovia,Liberia
2023-06-18,Cape Verde,Burkina Faso,3,1,African Cup of Nations qualification,Praia,Cape Verde
2023-06-18,Eswatini,Togo,0,2,African Cup of Nations qualification,Mbombela,South Africa
2023-06-18,Madagascar,Ghana,0,0,African Cup of Nations qualification,Antananarivo,Madagascar
2023-06-18,Tanzania,Niger,1,0,African Cup of Nations qualification,Dar es Salaam,Tanzania
2023-06-18,Uganda,Algeria,1,2,African Cup of Nations qualification,Douala,Cameroon
2023-06-18,Congo,Mali,0,2,African Cup of Nations qualification,Brazzaville,Congo
2023-06-18,Gabon,DR Congo,0,2,African Cup of Nations qualification,Franceville,Gabon
2023-06-18,Rwanda,Mozambique,0,2,African Cup of Nations qualification,Butare,Rwanda
